,player_id,player_name,player_position,team_id,match_id,match_date,match_week,avg_passes,std_passes,avg_minsPlayed,ps_passes,std_ps_passes,ps_minsPlayed,avg_possession,ps_possession,target,is_sub,cheat_possession
17,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,Defender,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,24.0,14.032429971643932,62.47826086956522,24.181818181818183,14.911862270140384,61.18181818181818,47.65945945945946,45.044444444444444,6.0,True,51.4
18,471t4engadct4su6thk5r5qtw,M. Kayode,Defender,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,12.545454545454545,11.174646628539412,40.18181818181818,12.6,12.992305415129373,40.4,47.65945945945946,45.044444444444444,35.0,False,51.4
19,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,Defender,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,38.4,13.969424740704499,83.26666666666667,35.46666666666667,12.443395647414544,83.0,47.65945945945946,45.044444444444444,57.0,False,51.4
20,7j36oy8n0tu8ps0haqb4es48a,K. Lewis-Potter,Defender,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,27.135135135135137,12.923196547642885,81.37837837837837,24.666666666666668,11.757350641945107,83.11111111111111,47.65945945945946,45.044444444444444,44.0,False,51.4
21,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,Defensive Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,40.72727272727273,11.718768939378636,83.0,36.625,10.378664011647485,80.125,47.65945945945946,45.044444444444444,50.0,False,51.4
22,920yurg08gqayxwc80q9f8ixh,M. Flekken,Goalkeeper,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,42.888888888888886,9.7182531580755,88.5,43.27777777777778,10.692523806823024,87.0,47.65945945945946,45.044444444444444,44.0,False,51.4
23,9jrya38msibxt1c7rx1et4acq,Thiago,Attacking Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,7.142857142857143,6.148944934663492,22.571428571428573,3.6666666666666665,1.1547005383792515,14.0,47.65945945945946,45.044444444444444,4.0,True,51.4
24,9mrmzuytv82k3u2nco9tq9y0a,Y. Yarmoliuk,Defensive Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,22.766666666666666,15.663890680937728,45.06666666666667,18.647058823529413,16.077706523594202,36.64705882352941,47.65945945945946,45.044444444444444,56.0,False,51.4
25,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,Striker,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,16.147058823529413,5.2462532254482195,83.44117647058823,14.117647058823529,3.9192211110942767,78.29411764705883,47.65945945945946,45.044444444444444,14.0,False,51.4
26,csinkvzxcphggdjeflmo173zd,N. Collins,Defender,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,51.67567567567568,14.187345797603609,90.0,47.27777777777778,12.956059475171571,90.0,47.65945945945946,45.044444444444444,49.0,False,51.4
27,dtol82tjlq48bs0s70sisguz9,M. Jensen,Attacking Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,17.26086956521739,11.501847248097894,36.608695652173914,13.0,10.012492197250394,38.44444444444444,47.65945945945946,45.044444444444444,8.0,True,51.4
28,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,Attacking Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,35.83783783783784,14.314936863899101,76.91891891891892,33.166666666666664,11.748591905616005,76.05555555555556,47.65945945945946,45.044444444444444,42.0,False,51.4
29,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,Attacking Midfielder,7yx5dqhhphyvfisohikodajhv,e7y2hbbz0d91khvu418gzrrbo,2025-05-25,38,28.783783783783782,9.219951600063174,89.86486486486487,26.0,9.222734059345512,89.83333333333333,47.65945945945946,45.044444444444444,27.0,False,51.4
30,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,Midfielder,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,30.962962962962962,20.94403069259644,51.148148148148145,32.0,23.021728866442675,48.785714285714285,55.42162162162162,55.77222222222222,10.0,True,32.5
31,1l228p52d8wdf8qhfxqu8rca,B. Johnson,Striker,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.3125,9.35134111478997,65.28125,16.0,6.841052550594828,68.4375,55.42162162162162,55.77222222222222,17.0,False,32.5
32,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,Midfielder,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,42.16,18.931191193371852,63.48,41.38461538461539,17.651904814771225,66.0,55.42162162162162,55.77222222222222,14.0,False,32.5
33,4ezld812zytvbokz97jwycgkp,K. Danso,Defender,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,57.22222222222222,20.75920144043225,83.66666666666667,59.8,18.240065789355036,78.6,55.42162162162162,55.77222222222222,39.0,False,32.5
34,4stnvxbf7enogqej29n3ll0d0,A. Gray,Midfielder,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,39.22222222222222,29.24345203937947,61.22222222222222,29.071428571428573,28.96009000653854,43.285714285714285,55.42162162162162,55.77222222222222,20.0,False,32.5
35,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,Defender,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,43.90625,16.14922224233285,78.6875,49.111111111111114,10.996731540560742,87.94444444444444,55.42162162162162,55.77222222222222,35.0,False,32.5
36,7qy1hiitksyuaa9l0irxg240l,B. Davies,Defender,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,62.25,22.720035211240322,81.625,61.142857142857146,25.39309992516715,74.85714285714286,55.42162162162162,55.77222222222222,12.0,True,32.5
37,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,Midfielder,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,15.666666666666666,10.06171432898466,53.6,19.125,11.128310101461304,54.75,55.42162162162162,55.77222222222222,8.0,True,32.5
38,9irgn82qm11logbhup51rg5wp,D. Spence,Striker,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,40.666666666666664,19.16442961110089,74.29166666666667,43.55555555555556,19.00073098009068,74.44444444444444,55.42162162162162,55.77222222222222,2.0,True,32.5
39,btf0dch35aww78bzillh2jgx6,P. Sarr,Midfielder,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,28.228571428571428,17.29856456861244,53.371428571428574,27.61111111111111,16.244958996884463,54.666666666666664,55.42162162162162,55.77222222222222,10.0,False,32.5
